search_id,run_order,priority,research_theme,catalog_name,catalog_slug,source_type,query_mode,http_method,endpoint_template,search_term,search_expression,request_parameters_json,geography_scope,time_scope,expected_record_type,what_are_we_expecting,downstream_use,auth_requirement,auth_env_var,pagination_strategy,rate_limit_note,dedupe_key_hint,join_keys_expected,requires_schema_discovery,source_docs_url,notes
DGOV-0035,35,P1,care_access,Data.gov Catalog API,data_gov,federal_metadata_catalog,catalog_search,GET,https://api.gsa.gov/technology/datagov/v4/search,Lyme disease provider shortage,Lyme disease provider shortage,"{""q"":""Lyme disease provider shortage"",""sort"":""relevance"",""per_page"":100}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",required,DATA_GOV_API_KEY,Use the returned after cursor with otherwise identical parameters.,Personal key: respect response rate-limit headers; DEMO_KEY is unsuitable for automated exploration.,results[].identifier; fallback landingPage or distribution URL,"publisher, identifier, spatial coverage, temporal coverage, distribution URL",false,https://resources.data.gov/catalog-api/,Metadata discovery only; follow distribution or landing-page URLs to obtain actual data.
DGOV-0036,36,P1,care_access,Data.gov Catalog API,data_gov,federal_metadata_catalog,catalog_search,GET,https://api.gsa.gov/technology/datagov/v4/search,infectious disease specialist access,infectious disease specialist access,"{""q"":""infectious disease specialist access"",""sort"":""relevance"",""per_page"":100}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",required,DATA_GOV_API_KEY,Use the returned after cursor with otherwise identical parameters.,Personal key: respect response rate-limit headers; DEMO_KEY is unsuitable for automated exploration.,results[].identifier; fallback landingPage or distribution URL,"publisher, identifier, spatial coverage, temporal coverage, distribution URL",false,https://resources.data.gov/catalog-api/,Metadata discovery only; follow distribution or landing-page URLs to obtain actual data.
DGOV-0037,37,P1,care_access,Data.gov Catalog API,data_gov,federal_metadata_catalog,catalog_search,GET,https://api.gsa.gov/technology/datagov/v4/search,rheumatology access Lyme,rheumatology access Lyme,"{""q"":""rheumatology access Lyme"",""sort"":""relevance"",""per_page"":100}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",required,DATA_GOV_API_KEY,Use the returned after cursor with otherwise identical parameters.,Personal key: respect response rate-limit headers; DEMO_KEY is unsuitable for automated exploration.,results[].identifier; fallback landingPage or distribution URL,"publisher, identifier, spatial coverage, temporal coverage, distribution URL",false,https://resources.data.gov/catalog-api/,Metadata discovery only; follow distribution or landing-page URLs to obtain actual data.
DGOV-0038,38,P1,care_access,Data.gov Catalog API,data_gov,federal_metadata_catalog,catalog_search,GET,https://api.gsa.gov/technology/datagov/v4/search,neurology access Lyme,neurology access Lyme,"{""q"":""neurology access Lyme"",""sort"":""relevance"",""per_page"":100}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",required,DATA_GOV_API_KEY,Use the returned after cursor with otherwise identical parameters.,Personal key: respect response rate-limit headers; DEMO_KEY is unsuitable for automated exploration.,results[].identifier; fallback landingPage or distribution URL,"publisher, identifier, spatial coverage, temporal coverage, distribution URL",false,https://resources.data.gov/catalog-api/,Metadata discovery only; follow distribution or landing-page URLs to obtain actual data.
DGOV-0039,39,P1,care_access,Data.gov Catalog API,data_gov,federal_metadata_catalog,catalog_search,GET,https://api.gsa.gov/technology/datagov/v4/search,cardiology access Lyme,cardiology access Lyme,"{""q"":""cardiology access Lyme"",""sort"":""relevance"",""per_page"":100}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",required,DATA_GOV_API_KEY,Use the returned after cursor with otherwise identical parameters.,Personal key: respect response rate-limit headers; DEMO_KEY is unsuitable for automated exploration.,results[].identifier; fallback landingPage or distribution URL,"publisher, identifier, spatial coverage, temporal coverage, distribution URL",false,https://resources.data.gov/catalog-api/,Metadata discovery only; follow distribution or landing-page URLs to obtain actual data.
DGOV-0040,40,P1,care_access,Data.gov Catalog API,data_gov,federal_metadata_catalog,catalog_search,GET,https://api.gsa.gov/technology/datagov/v4/search,primary care Lyme disease,primary care Lyme disease,"{""q"":""primary care Lyme disease"",""sort"":""relevance"",""per_page"":100}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",required,DATA_GOV_API_KEY,Use the returned after cursor with otherwise identical parameters.,Personal key: respect response rate-limit headers; DEMO_KEY is unsuitable for automated exploration.,results[].identifier; fallback landingPage or distribution URL,"publisher, identifier, spatial coverage, temporal coverage, distribution URL",false,https://resources.data.gov/catalog-api/,Metadata discovery only; follow distribution or landing-page URLs to obtain actual data.
HDAT-0001,41,P0,disease_core,HealthData.gov / Socrata Catalog,healthdata_gov,health_metadata_catalog,catalog_search,GET,https://api.us.socrata.com/api/catalog/v1,Lyme disease,Lyme disease,"{""search_context"":""healthdata.gov"",""q"":""Lyme disease"",""limit"":100}",United States,All available; preserve source vintage,dataset_metadata,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,optional_recommended,HEALTHDATA_SOCRATA_APP_TOKEN,Increment offset by limit until resultSetSize is exhausted.,"Anonymous queries work, but an X-App-Token gives a separate, higher-throttle request pool.",resource.id or permalink,"Socrata dataset id, publisher, endpoint, geography/time metadata",false,https://dev.socrata.com/foundry/healthdata.gov/,Use X-App-Token when available. Some results are links to other HHS systems rather than row-level datasets.
HDAT-0002,42,P0,disease_core,HealthData.gov / Socrata Catalog,healthdata_gov,health_metadata_catalog,catalog_search,GET,https://api.us.socrata.com/api/catalog/v1,Lyme borreliosis,Lyme borreliosis,"{""search_context"":""healthdata.gov"",""q"":""Lyme borreliosis"",""limit"":100}",United States,All available; preserve source vintage,dataset_metadata,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,optional_recommended,HEALTHDATA_SOCRATA_APP_TOKEN,Increment offset by limit until resultSetSize is exhausted.,"Anonymous queries work, but an X-App-Token gives a separate, higher-throttle request pool.",resource.id or permalink,"Socrata dataset id, publisher, endpoint, geography/time metadata",false,https://dev.socrata.com/foundry/healthdata.gov/,Use X-App-Token when available. Some results are links to other HHS systems rather than row-level datasets.
HDAT-0003,43,P0,disease_core,HealthData.gov / Socrata Catalog,healthdata_gov,health_metadata_catalog,catalog_search,GET,https://api.us.socrata.com/api/catalog/v1,Borrelia burgdorferi,Borrelia burgdorferi,"{""search_context"":""healthdata.gov"",""q"":""Borrelia burgdorferi"",""limit"":100}",United States,All available; preserve source vintage,dataset_metadata,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,optional_recommended,HEALTHDATA_SOCRATA_APP_TOKEN,Increment offset by limit until resultSetSize is exhausted.,"Anonymous queries work, but an X-App-Token gives a separate, higher-throttle request pool.",resource.id or permalink,"Socrata dataset id, publisher, endpoint, geography/time metadata",false,https://dev.socrata.com/foundry/healthdata.gov/,Use X-App-Token when available. Some results are links to other HHS systems rather than row-level datasets.
HDAT-0004,44,P0,disease_core,HealthData.gov / Socrata Catalog,healthdata_gov,health_metadata_catalog,catalog_search,GET,https://api.us.socrata.com/api/catalog/v1,Borrelia mayonii,Borrelia mayonii,"{""search_context"":""healthdata.gov"",""q"":""Borrelia mayonii"",""limit"":100}",United States,All available; preserve source vintage,dataset_metadata,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,optional_recommended,HEALTHDATA_SOCRATA_APP_TOKEN,Increment offset by limit until resultSetSize is exhausted.,"Anonymous queries work, but an X-App-Token gives a separate, higher-throttle request pool.",resource.id or permalink,"Socrata dataset id, publisher, endpoint, geography/time metadata",false,https://dev.socrata.com/foundry/healthdata.gov/,Use X-App-Token when available. Some results are links to other HHS systems rather than row-level datasets.
HDAT-0005,45,P0,disease_core,HealthData.gov / Socrata Catalog,healthdata_gov,health_metadata_catalog,catalog_search,GET,https://api.us.socrata.com/api/catalog/v1,Borrelia miyamotoi,Borrelia miyamotoi,"{""search_context"":""healthdata.gov"",""q"":""Borrelia miyamotoi"",""limit"":100}",United States,All available; preserve source vintage,dataset_metadata,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,optional_recommended,HEALTHDATA_SOCRATA_APP_TOKEN,Increment offset by limit until resultSetSize is exhausted.,"Anonymous queries work, but an X-App-Token gives a separate, higher-throttle request pool.",resource.id or permalink,"Socrata dataset id, publisher, endpoint, geography/time metadata",false,https://dev.socrata.com/foundry/healthdata.gov/,Use X-App-Token when available. Some results are links to other HHS systems rather than row-level datasets.
